2026-06-15 03:50:27.381 INFO  [http-nio-18080-exec-4] com.retailzw.config.RequestLoggingFilter - HTTP GET /shop/support/chat/feed -> 200 (42 ms) client=0:0:0:0:0:0:0:1 requestId=68a78528
2026-06-15 03:50:30.866 INFO  [http-nio-18080-exec-6] com.retailzw.config.RequestLoggingFilter - HTTP GET /shop/support/chat/feed -> 200 (29 ms) client=0:0:0:0:0:0:0:1 requestId=9b4a9a80
2026-06-15 03:50:31.716 INFO  [http-nio-18080-exec-5] com.retailzw.config.RequestLoggingFilter - HTTP POST /shop/billing/pay -> 302 (293 ms) client=0:0:0:0:0:0:0:1 requestId=08d71617
2026-06-15 03:50:31.916 INFO  [http-nio-18080-exec-2] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW117814882315447320D010782E -> 200 (186 ms) client=0:0:0:0:0:0:0:1 requestId=375c5720
2026-06-15 03:50:41.570 INFO  [http-nio-18080-exec-6] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW117814882315447320D010782E -> 200 (105 ms) client=0:0:0:0:0:0:0:1 requestId=0a9c679d
2026-06-15 03:50:52.281 INFO  [http-nio-18080-exec-2] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW117814882315447320D010782E -> 200 (66 ms) client=0:0:0:0:0:0:0:1 requestId=8868b1c9
2026-06-15 03:51:54.639 INFO  [http-nio-18080-exec-9] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/admin/login -> 200 (19 ms) client=0:0:0:0:0:0:0:1 requestId=204fede6
2026-06-15 03:51:55.011 WARN  [http-nio-18080-exec-4] o.s.security.crypto.bcrypt.BCryptPasswordEncoder - Encoded password does not look like BCrypt
2026-06-15 03:51:55.075 INFO  [http-nio-18080-exec-8] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/admin/login -> 200 (12 ms) client=0:0:0:0:0:0:0:1 requestId=22a882bf
2026-06-15 03:52:06.444 INFO  [http-nio-18080-exec-7] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/admin/login -> 200 (5 ms) client=0:0:0:0:0:0:0:1 requestId=03211a59
2026-06-15 03:52:07.382 INFO  [http-nio-18080-exec-3] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/admin/login -> 200 (5 ms) client=0:0:0:0:0:0:0:1 requestId=15c13e50
2026-06-15 03:54:39.817 INFO  [main] com.retailzw.RetailSaasApplication - Starting RetailSaasApplication v1.0.0 using Java 17.0.12 with PID 17556 (C:\Users\talen\OneDrive\Desktop\JAVA PROJECTS\retail_software\backend\target\retail-saas-backend-1.0.0.jar started by talen in C:\Users\talen\OneDrive\Desktop\JAVA PROJECTS\retail_software\backend)
2026-06-15 03:54:39.827 INFO  [main] com.retailzw.RetailSaasApplication - No active profile set, falling back to 1 default profile: "default"
2026-06-15 03:54:46.019 INFO  [main] o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-06-15 03:54:46.709 INFO  [main] o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 651 ms. Found 47 JPA repository interfaces.
2026-06-15 03:54:55.088 INFO  [main] o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 18080 (http)
2026-06-15 03:54:55.151 INFO  [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-06-15 03:54:55.154 INFO  [main] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-06-15 03:54:55.621 INFO  [main] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-15 03:54:55.630 INFO  [main] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 15552 ms
2026-06-15 03:54:58.717 INFO  [main] com.zaxxer.hikari.HikariDataSource - RetailZW-HikariPool - Starting...
2026-06-15 03:54:59.704 INFO  [main] com.zaxxer.hikari.pool.HikariPool - RetailZW-HikariPool - Added connection com.mysql.cj.jdbc.ConnectionImpl@57fce8b
2026-06-15 03:54:59.718 INFO  [main] com.zaxxer.hikari.HikariDataSource - RetailZW-HikariPool - Start completed.
2026-06-15 03:55:00.144 INFO  [main] org.flywaydb.core.internal.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-06-15 03:55:00.146 INFO  [main] org.flywaydb.core.internal.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-06-15 03:55:00.147 INFO  [main] org.flywaydb.core.internal.license.VersionPrinter - 
2026-06-15 03:55:00.208 INFO  [main] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/retail_zw (MySQL 8.0)
2026-06-15 03:55:00.812 INFO  [main] org.flywaydb.core.internal.command.DbValidate - Successfully validated 24 migrations (execution time 00:00.469s)
2026-06-15 03:55:00.901 INFO  [main] org.flywaydb.core.internal.command.DbMigrate - Current version of schema `retail_zw`: 24
2026-06-15 03:55:00.914 INFO  [main] org.flywaydb.core.internal.command.DbMigrate - Schema `retail_zw` is up to date. No migration necessary.
2026-06-15 03:55:03.633 INFO  [main] org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-06-15 03:55:04.543 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2026-06-15 03:55:05.064 INFO  [main] o.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-06-15 03:55:07.775 INFO  [main] o.s.o.j.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-06-15 03:55:08.040 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-06-15 03:55:16.320 INFO  [main] o.h.e.t.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-15 03:55:16.940 INFO  [main] o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-15 03:55:18.996 INFO  [main] o.s.data.jpa.repository.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-06-15 03:55:33.719 INFO  [main] o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2026-06-15 03:55:37.629 INFO  [main] o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 18080 (http) with context path ''
2026-06-15 03:55:37.702 INFO  [main] com.retailzw.RetailSaasApplication - Started RetailSaasApplication in 59.206 seconds (process running for 60.353)
2026-06-15 03:56:14.675 INFO  [http-nio-18080-exec-1] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-15 03:56:14.684 INFO  [http-nio-18080-exec-1] org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-15 03:56:14.689 INFO  [http-nio-18080-exec-1] org.springframework.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2026-06-15 03:56:18.167 INFO  [http-nio-18080-exec-1] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/shop/login -> 200 (3324 ms) client=0:0:0:0:0:0:0:1 requestId=3df579d6
2026-06-15 10:45:37.256 WARN  [http-nio-18080-exec-3] org.apache.catalina.util.SessionIdGeneratorBase - Creation of SecureRandom instance for session ID generation using [SHA1PRNG] took [213] milliseconds.
2026-06-15 10:45:37.380 INFO  [http-nio-18080-exec-4] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/shop/login -> 200 (68 ms) client=0:0:0:0:0:0:0:1 requestId=6d9dc8a0
2026-06-15 10:45:41.349 INFO  [http-nio-18080-exec-1] com.retailzw.config.RequestLoggingFilter - HTTP GET / -> 302 (55 ms) client=0:0:0:0:0:0:0:1 requestId=9197880b
2026-06-15 10:45:41.368 INFO  [http-nio-18080-exec-2] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/shop/login -> 200 (4 ms) client=0:0:0:0:0:0:0:1 requestId=8c8cb0f8
2026-06-15 10:45:41.521 INFO  [http-nio-18080-exec-5] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/admin/login -> 200 (19 ms) client=0:0:0:0:0:0:0:1 requestId=6dbd56e6
2026-06-15 10:45:41.522 INFO  [http-nio-18080-exec-6] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/shop/login -> 200 (4 ms) client=0:0:0:0:0:0:0:1 requestId=7c4e74e3
2026-06-15 10:45:41.534 INFO  [http-nio-18080-exec-9] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/admin/login -> 200 (3 ms) client=0:0:0:0:0:0:0:1 requestId=9d335436
2026-06-15 10:45:49.289 INFO  [http-nio-18080-exec-4] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/shop/login -> 200 (25 ms) client=0:0:0:0:0:0:0:1 requestId=5dcdd093
2026-06-15 10:45:55.066 INFO  [http-nio-18080-exec-3] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/signup -> 200 (383 ms) client=0:0:0:0:0:0:0:1 requestId=6d2589ca
2026-06-15 10:47:33.582 INFO  [http-nio-18080-exec-1] com.retailzw.service.EmailService - Email sent from=support@retailzw.co.zw to=chigwagwatalent@gmail.com subject=Welcome to RetailZW
2026-06-15 10:47:39.154 INFO  [http-nio-18080-exec-1] com.retailzw.service.EmailService - Email sent from=sales@retailzw.co.zw to=sales@retailzw.co.zw subject=New RetailZW tenant signup: Midlands University
2026-06-15 10:47:39.294 INFO  [http-nio-18080-exec-1] com.retailzw.config.RequestLoggingFilter - HTTP POST /auth/signup -> 302 (14337 ms) client=0:0:0:0:0:0:0:1 requestId=02912a80
2026-06-15 10:47:39.676 INFO  [http-nio-18080-exec-4] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW617815132592480E6A6BD664DF -> 200 (354 ms) client=0:0:0:0:0:0:0:1 requestId=9636910a
2026-06-15 10:48:58.832 INFO  [http-nio-18080-exec-5] com.retailzw.config.RequestLoggingFilter - HTTP POST /checkout/smilepay/RZW617815132592480E6A6BD664DF/initiate -> 302 (3088 ms) client=0:0:0:0:0:0:0:1 requestId=fc1ca42e
2026-06-15 10:48:58.959 INFO  [http-nio-18080-exec-8] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW617815132592480E6A6BD664DF -> 200 (89 ms) client=0:0:0:0:0:0:0:1 requestId=bc1f0140
2026-06-15 10:49:40.582 INFO  [http-nio-18080-exec-2] com.retailzw.config.RequestLoggingFilter - HTTP GET / -> 302 (5 ms) client=0:0:0:0:0:0:0:1 requestId=5d169196
2026-06-15 10:49:40.617 INFO  [http-nio-18080-exec-10] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/shop/login -> 200 (13 ms) client=0:0:0:0:0:0:0:1 requestId=e19449a2
2026-06-15 10:49:51.023 INFO  [http-nio-18080-exec-3] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/admin/login -> 200 (12 ms) client=0:0:0:0:0:0:0:1 requestId=e8b64eda
2026-06-15 10:50:05.459 INFO  [http-nio-18080-exec-1] com.retailzw.config.RequestLoggingFilter - HTTP GET /admin/dashboard -> 200 (432 ms) client=0:0:0:0:0:0:0:1 requestId=06f67bdc
2026-06-15 10:50:11.878 INFO  [http-nio-18080-exec-6] com.retailzw.config.RequestLoggingFilter - HTTP GET /admin/support -> 200 (522 ms) client=0:0:0:0:0:0:0:1 requestId=9563ab95
2026-06-15 10:50:12.094 INFO  [http-nio-18080-exec-5] com.retailzw.config.RequestLoggingFilter - HTTP GET /admin/support/3/chat/feed -> 200 (82 ms) client=0:0:0:0:0:0:0:1 requestId=984fffee
2026-06-15 10:50:15.563 INFO  [http-nio-18080-exec-8] com.retailzw.config.RequestLoggingFilter - HTTP GET /admin/support/3/chat/feed -> 200 (61 ms) client=0:0:0:0:0:0:0:1 requestId=b72cd2c5
2026-06-15 10:50:17.394 INFO  [http-nio-18080-exec-2] com.retailzw.config.RequestLoggingFilter - HTTP GET /admin/subscriptions -> 200 (588 ms) client=0:0:0:0:0:0:0:1 requestId=3c4cef2b
2026-06-15 10:50:37.074 INFO  [http-nio-18080-exec-10] com.retailzw.config.RequestLoggingFilter - HTTP POST /admin/packages/1/edit -> 302 (117 ms) client=0:0:0:0:0:0:0:1 requestId=067487c4
2026-06-15 10:50:37.316 INFO  [http-nio-18080-exec-9] com.retailzw.config.RequestLoggingFilter - HTTP GET /admin/subscriptions -> 200 (222 ms) client=0:0:0:0:0:0:0:1 requestId=c68f8ee3
2026-06-15 10:50:44.498 INFO  [http-nio-18080-exec-3] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW617815132592480E6A6BD664DF -> 200 (56 ms) client=0:0:0:0:0:0:0:1 requestId=68b6dc7e
2026-06-15 10:50:46.708 INFO  [http-nio-18080-exec-4] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW617815132592480E6A6BD664DF -> 200 (49 ms) client=0:0:0:0:0:0:0:1 requestId=72342fef
2026-06-15 10:54:46.047 INFO  [http-nio-18080-exec-6] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW617815132592480E6A6BD664DF -> 200 (41 ms) client=0:0:0:0:0:0:0:1 requestId=79b78625
2026-06-15 10:54:49.582 INFO  [http-nio-18080-exec-5] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/shop/login -> 200 (22 ms) client=0:0:0:0:0:0:0:1 requestId=1aee0e11
2026-06-15 10:54:53.082 INFO  [http-nio-18080-exec-8] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/signup -> 200 (40 ms) client=0:0:0:0:0:0:0:1 requestId=57e8cf9c
2026-06-15 10:56:04.042 INFO  [http-nio-18080-exec-9] com.retailzw.config.RequestLoggingFilter - HTTP POST /auth/signup -> 302 (18 ms) client=0:0:0:0:0:0:0:1 requestId=8d695eb5
2026-06-15 10:56:04.088 INFO  [http-nio-18080-exec-3] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/signup -> 200 (27 ms) client=0:0:0:0:0:0:0:1 requestId=3798d155
2026-06-15 11:03:26.217 INFO  [http-nio-18080-exec-1] com.retailzw.config.RequestLoggingFilter - HTTP GET /auth/signup -> 200 (40 ms) client=0:0:0:0:0:0:0:1 requestId=8dd87903
2026-06-15 11:04:57.670 INFO  [http-nio-18080-exec-8] com.retailzw.service.EmailService - Email sent from=support@retailzw.co.zw to=talentchigwagwa@gmail.com subject=Welcome to RetailZW
2026-06-15 11:05:03.608 INFO  [http-nio-18080-exec-8] com.retailzw.service.EmailService - Email sent from=sales@retailzw.co.zw to=sales@retailzw.co.zw subject=New RetailZW tenant signup: Midlands State University
2026-06-15 11:05:03.659 INFO  [http-nio-18080-exec-8] com.retailzw.config.RequestLoggingFilter - HTTP POST /auth/signup -> 302 (12507 ms) client=0:0:0:0:0:0:0:1 requestId=1998b9ec
2026-06-15 11:05:03.739 INFO  [http-nio-18080-exec-2] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW71781514303643583F978E8047 -> 200 (58 ms) client=0:0:0:0:0:0:0:1 requestId=aa85bf1e
2026-06-15 11:05:42.770 INFO  [http-nio-18080-exec-10] com.retailzw.config.RequestLoggingFilter - HTTP POST /checkout/smilepay/RZW71781514303643583F978E8047/initiate -> 302 (2259 ms) client=0:0:0:0:0:0:0:1 requestId=9c660419
2026-06-15 11:05:42.835 INFO  [http-nio-18080-exec-9] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW71781514303643583F978E8047 -> 200 (36 ms) client=0:0:0:0:0:0:0:1 requestId=be25f929
2026-06-15 11:08:06.808 INFO  [http-nio-18080-exec-4] com.retailzw.config.RequestLoggingFilter - HTTP GET /checkout/smilepay/RZW71781514303643583F978E8047/status -> 200 (1249 ms) client=0:0:0:0:0:0:0:1 requestId=cb21812f
2026-06-15 11:11:57.668 INFO  [main] com.retailzw.RetailSaasApplication - Starting RetailSaasApplication v1.0.0 using Java 17.0.12 with PID 38776 (C:\Users\talen\OneDrive\Desktop\JAVA PROJECTS\retail_software\backend\target\retail-saas-backend-1.0.0.jar started by talen in C:\Users\talen\OneDrive\Desktop\JAVA PROJECTS\retail_software\backend)
2026-06-15 11:11:57.688 INFO  [main] com.retailzw.RetailSaasApplication - No active profile set, falling back to 1 default profile: "default"
2026-06-15 11:12:05.728 INFO  [main] o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-06-15 11:12:07.480 INFO  [main] o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 1702 ms. Found 47 JPA repository interfaces.
2026-06-15 11:12:21.401 INFO  [main] o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 18080 (http)
2026-06-15 11:12:21.459 INFO  [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-06-15 11:12:21.461 INFO  [main] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-06-15 11:12:21.744 INFO  [main] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-15 11:12:21.768 INFO  [main] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 23655 ms
2026-06-15 11:12:26.841 INFO  [main] com.zaxxer.hikari.HikariDataSource - RetailZW-HikariPool - Starting...
2026-06-15 11:12:28.149 INFO  [main] com.zaxxer.hikari.pool.HikariPool - RetailZW-HikariPool - Added connection com.mysql.cj.jdbc.ConnectionImpl@3620eab
2026-06-15 11:12:28.158 INFO  [main] com.zaxxer.hikari.HikariDataSource - RetailZW-HikariPool - Start completed.
2026-06-15 11:12:28.848 INFO  [main] org.flywaydb.core.internal.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-06-15 11:12:28.863 INFO  [main] org.flywaydb.core.internal.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-06-15 11:12:28.867 INFO  [main] org.flywaydb.core.internal.license.VersionPrinter - 
2026-06-15 11:12:28.948 INFO  [main] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/retail_zw (MySQL 8.0)
2026-06-15 11:12:29.238 INFO  [main] org.flywaydb.core.internal.command.DbValidate - Successfully validated 25 migrations (execution time 00:00.212s)
2026-06-15 11:12:29.311 INFO  [main] org.flywaydb.core.internal.command.DbMigrate - Current version of schema `retail_zw`: 24
2026-06-15 11:12:29.353 INFO  [main] org.flywaydb.core.internal.command.DbMigrate - Migrating schema `retail_zw` to version "25 - checkout reconciliation and invoice tracking"
2026-06-15 11:12:29.506 INFO  [main] org.flywaydb.core.internal.command.DbMigrate - Successfully applied 1 migration to schema `retail_zw`, now at version v25 (execution time 00:00.074s)
2026-06-15 11:12:30.058 INFO  [main] org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-06-15 11:12:30.338 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2026-06-15 11:12:30.538 INFO  [main] o.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-06-15 11:12:31.636 INFO  [main] o.s.o.j.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-06-15 11:12:31.864 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-06-15 11:12:42.998 INFO  [main] o.h.e.t.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-15 11:12:43.803 INFO  [main] o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-15 11:12:46.118 INFO  [main] o.s.data.jpa.repository.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-06-15 11:13:06.149 INFO  [main] o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
